clip_name,tools_present,corrected_labels
clip_021453_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021454_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021455_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021456_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021457_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021458_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021459_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021460_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_021461_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021462_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021463_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021464_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021465_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021466_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021467_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021468_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021469_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021470_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021471_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021472_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021473_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021474_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021475_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021476_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021477_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021478_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021479_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021480_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021481_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021482_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021483_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021484_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021485_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021486_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021487_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021488_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021489_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021490_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021491_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021492_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021493_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021494_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021495_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021496_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021497_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021498_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021499_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021500_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021501_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021502_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021503_1,"[cadiere forceps, bipolar forceps, nan, clip applier ]","['cadiere forceps', 'bipolar forceps', 'nan', 'clip applier']"
clip_021504_1,"[cadiere forceps, bipolar forceps, nan, clip applier ]","['cadiere forceps', 'bipolar forceps', 'nan', 'clip applier']"
clip_021506_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021507_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021508_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021509_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021510_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021511_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021512_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021513_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021514_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021515_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021516_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021517_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021518_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021519_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021520_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021521_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021522_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021523_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021524_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021525_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021526_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021527_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021528_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021529_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021530_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021531_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021532_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021533_1,"[cadiere forceps, bipolar forceps, nan, stapler]","['cadiere forceps', 'bipolar forceps', 'nan', 'stapler']"
clip_021534_1,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","['cadiere forceps', 'bipolar forceps', 'nan', 'monopolar curved scissors']"
clip_021535_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021536_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021537_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021538_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021539_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021540_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021541_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021542_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021543_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021544_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021545_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021546_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021547_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021548_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021549_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021550_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021551_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021552_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021553_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_021554_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021555_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021556_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021557_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021558_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021559_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021560_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021561_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021562_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_021563_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
